subject_index,color,Game_theoretic_value,Confirmed,0_pieces,1_pieces,value_Zeyan ,confirmed_Zeyan
20,1,0,0,40992,8404992,0,0
21,0,0,0,40992,10502144,0,0
20,1,0,0,33595424,10502144,0,0
21,0,0,0,33595424,34370240512,0,0
23,1,0,0,8192,0,0,0
22,0,0,0,8192,4194304,0,0
23,1,0,0,10240,4194304,0,0
22,0,0,0,10240,4198400,0,0
23,1,0,0,10244,4198400,0,0
22,0,0,0,10244,6295552,0,0
23,1,-1,1,10252,6295552,-1,1
22,0,0,0,10252,6295568,0,0
23,1,0,0,1058828,6295568,0,0
22,0,0,0,1058828,543166480,0,0
23,1,0,0,9447436,543166480,0,0
22,0,1,1,9447436,543182864,1,1
23,0,0,0,0,0,0,0
22,1,0,0,8192,0,0,0
23,0,0,0,8192,16,0,0
22,1,0,0,4202496,16,0,0
23,0,0,0,4202496,4112,0,0
22,1,0,0,5251072,4112,0,0
23,0,0,0,5251072,2101264,0,0
22,1,0,0,5251080,2101264,0,0
23,0,0,0,5251080,2117648,0,0
22,1,0,0,22028296,2117648,0,0
23,0,0,0,22028296,10506256,0,0
22,1,0,0,22030344,10506256,-1,1
23,0,0,0,22030344,10506288,-1,1
22,1,0,0,4316997640,10506288,-1,1
23,0,0,0,4316997640,10506352,0,1
22,1,0,0,4316997768,10506352,0,1
23,0,1,1,4316997768,10539120,1,1
22,1,1,1,4317063304,10539120,1,1
23,0,1,1,4317063304,44093552,1,1
22,0,0,0,0,0,0,0
23,1,0,0,16777216,0,0,0
22,0,0,0,16777216,2048,0,0
23,1,0,0,20971520,2048,0,0
22,0,1,1,20971520,3072,0,0
23,1,1,1,20975616,3072,1,1
22,0,1,1,20975616,2100224,1,1
23,1,0,0,20975620,2100224,1,1
22,0,0,0,20975620,4297067520,1,1
23,1,0,0,2168459268,4297067520,0,0
22,0,0,0,2168459268,4305456128,1,1
23,1,0,0,2168475652,4305456128,1,1
22,0,1,1,2168475652,5379197952,1,1
23,1,1,1,2168483844,5379197952,1,1
22,0,1,1,2168483844,5379197968,1,1
23,0,0,0,0,0,0,0
22,1,0,0,2147483648,0,0,0
23,0,0,0,2147483648,32768,0,0
22,1,0,0,2151677952,32768,0,0
23,0,0,0,2151677952,40960,0,0
22,1,0,0,2151694336,40960,1,1
23,0,1,1,2151694336,2138112,1,1
22,1,1,1,3225436160,2138112,1,1
23,0,1,1,3225436160,2138176,1,1
22,1,0,0,3242213376,2138176,0,0
23,0,1,1,3242213376,10526784,1,1
22,1,1,1,7537180672,10526784,1,1
23,0,1,1,7537180672,8600461376,1,1
22,1,0,0,7537180680,8600461376,0,1
23,0,0,0,7537180680,9137332288,0,1
22,1,0,0,7537180712,9137332288,0,1
23,0,0,0,7537180712,9137332292,0,1
22,1,0,0,7537246248,9137332292,0,1
23,0,0,0,7537246248,9137332548,0,1
22,1,0,0,24717115432,9137332548,0,1
23,0,0,0,24717115432,9137332564,0,1
22,1,0,0,24717117480,9137332564,0,1
23,0,0,0,24717117480,9271550292,0,1
22,1,0,0,24717117481,9271550292,0,1
23,0,0,0,24717117481,9272074580,0,1
22,1,0,1,24718166057,9272074580,0,1
23,0,1,1,24718166057,9272074582,1,1
22,0,0,0,0,0,0,0
23,1,0,0,33554432,0,0,0
22,0,0,0,33554432,2048,0,0
23,1,0,0,33554464,2048,0,0
22,0,1,1,33554464,2147485696,0,0
23,1,0,0,33554720,2147485696,1,1
22,0,1,1,33554720,2281703424,1,1
23,1,-1,1,41943328,2281703424,-1,1
22,0,-1,1,41943328,2281703432,-1,1
23,1,-1,1,42467616,2281703432,-1,1
22,0,-1,1,42467616,2283800584,-1,1
23,1,-1,1,42467618,2283800584,-1,1
22,0,1,1,42467618,2283808776,1,1
23,1,0,0,42471714,2283808776,1,1
22,0,1,1,42471714,2820679688,1,1
23,1,1,1,310907170,2820679688,1,1
22,0,1,1,310907170,2820680712,1,1
23,1,1,1,327684386,2820680712,1,1
22,0,1,1,327684386,2821729288,1,1
23,0,0,0,0,0,0,0
22,1,0,0,4096,0,0,0
23,0,0,0,4096,16777216,0,0
22,1,0,0,5120,16777216,0,0
23,0,1,1,5120,16779264,0,0
22,1,0,0,37888,16779264,0,0
23,0,0,0,37888,20973568,0,0
22,1,0,0,8426496,20973568,0,0
23,0,0,0,8426496,2168457216,0,0
22,1,0,0,8434688,2168457216,0,0
23,0,0,0,8434688,2168473600,0,0
22,1,0,0,8434696,2168473600,-1,1
23,0,0,0,8434696,10758408192,-1,1
22,1,-1,1,10531848,10758408192,-1,1
23,0,-1,1,10531848,11832150016,-1,1
22,1,-1,1,4305499144,11832150016,-1,1
23,0,0,0,4305499144,11832150048,0,1
22,1,0,0,4305499208,11832150048,0,1
23,0,0,0,4305499208,11832150064,0,1
22,1,0,0,21485368392,11832150064,0,1
23,0,0,0,21485368392,12369020976,0,1
22,1,0,0,21753803848,12369020976,0,1
23,0,0,0,21753803848,12369020980,0,1
22,1,0,0,21754852424,12369020980,0,1
23,0,0,0,21754852424,12369545268,0,1
22,1,0,0,21754917960,12369545268,0,1
23,0,0,1,21754917960,12403099700,0,1
22,1,0,1,21822026824,12403099700,0,1
23,0,0,1,21822026824,12403099956,0,1
22,1,0,1,21822157896,12403099956,0,1
23,0,0,1,21822157896,46762838324,0,1
22,1,0,1,21822158024,46762838324,0,1
23,0,0,1,21822158024,46763100468,0,1
22,1,0,1,21822158026,46763100468,0,1
23,0,0,1,21822158026,46763100980,0,1
22,1,0,1,21822158027,46763100980,0,1
22,0,0,0,0,0,0,0
23,1,0,0,16777216,0,0,0
22,0,0,0,16777216,4194304,0,0
23,1,0,0,16777232,4194304,0,0
22,0,0,0,16777232,5242880,0,0
23,1,-1,1,16777296,5242880,-1,1
22,0,-1,1,16777296,7340032,-1,1
23,1,-1,1,17301584,7340032,-1,1
23,0,0,0,0,0,0,0
22,1,0,0,8192,0,0,0
23,0,0,0,8192,1048576,0,0
22,1,0,0,10240,1048576,0,0
23,0,0,0,10240,1052672,0,0
22,1,0,0,2107392,1052672,0,0
23,0,1,1,2107392,5246976,1,1
22,1,0,0,2107400,5246976,1,1
23,0,1,1,2107400,5771264,1,1
22,1,1,1,2107402,5771264,1,1
23,0,1,1,2107402,2153254912,1,1
22,1,1,1,2107406,2153254912,1,1
23,0,1,1,2107406,2153254928,1,1
22,0,0,0,0,0,0,0
23,1,0,0,4096,0,0,0
22,0,0,0,4096,8388608,0,0
23,1,0,0,4198400,8388608,0,0
22,0,0,0,4198400,4303355904,0,0
23,1,0,0,4198416,4303355904,0,0
22,0,0,0,4198416,4303364096,1,1
23,1,0,0,4198420,4303364096,0,0
22,0,1,1,4198420,4303396864,1,1
23,1,1,1,5246996,4303396864,1,1
22,0,1,1,5246996,4303413248,1,1
23,0,0,0,0,0,0,0
22,1,0,0,8192,0,0,0
23,0,0,0,8192,2097152,0,0
22,1,0,0,8396800,2097152,0,0
23,0,0,0,8396800,2097160,0,0
22,1,0,0,8400896,2097160,0,0
23,0,0,0,8400896,2099208,0,0
22,1,-1,1,8400898,2099208,-1,1
23,0,-1,1,8400898,2623496,-1,1
22,1,-1,1,142618626,2623496,-1,1
23,0,-1,1,142618626,3672072,-1,1
22,1,-1,1,142880770,3672072,-1,1
22,0,0,0,0,0,0,0
23,1,0,0,4096,0,0,0
22,0,0,0,4096,16384,0,0
23,1,0,0,4112,16384,0,0
22,0,0,0,4112,1064960,0,0
23,1,0,0,4116,1064960,0,0
22,0,0,0,4116,1064968,0,0
23,1,0,0,4198420,1064968,0,0
22,0,0,0,4198420,4296032264,0,0
23,1,0,0,4206612,4296032264,0,0
22,0,0,0,4206612,6443515912,0,0
23,1,0,0,4208660,6443515912,-1,1
22,0,0,0,4208660,6443516936,-1,1
23,1,-1,1,1077950484,6443516936,-1,1
22,0,0,0,1077950484,6711952392,0,0
23,1,0,0,1080047636,6711952392,0,1
22,0,0,0,1080047636,6720341000,0,1
23,1,0,0,1080047668,6720341000,0,1
22,0,1,1,1080047668,6720341002,1,1
23,0,0,0,0,0,0,0
22,1,0,0,8388608,0,0,0
23,0,0,0,8388608,2048,0,0
22,1,0,0,8392704,2048,0,0
23,0,0,0,8392704,2099200,0,0
22,1,0,0,8392706,2099200,0,0
23,0,0,0,8392706,2623488,0,0
22,1,-1,1,8409090,2623488,-1,1
23,0,-1,1,8409090,136841216,-1,1
22,1,-1,1,8409098,136841216,-1,1
23,0,-1,1,8409098,137889792,-1,1
22,1,-1,1,8671242,137889792,-1,1
22,0,0,0,0,0,0,0
23,1,0,0,2097152,0,0,0
22,0,0,0,2097152,8192,0,0
23,1,0,0,2099200,8192,0,0
22,0,1,1,2099200,8194,0,0
23,1,1,1,2623488,8194,0,0
22,0,1,1,2623488,270338,1,1
23,1,1,1,2623496,270338,1,1
22,0,1,1,2623496,134488066,1,1
23,1,0,0,3672072,134488066,1,1
22,0,0,0,3672072,138682370,1,1
23,1,1,1,3672076,138682370,1,1
22,0,1,1,3672076,675553282,1,1
23,1,-1,1,3676172,675553282,-1,1
22,0,-1,1,3676172,1749295106,-1,1
23,1,-1,1,272111628,1749295106,-1,1
22,0,1,1,272111628,3896778754,1,1
23,0,0,0,0,0,0,0
22,1,0,0,16777216,0,0,0
23,0,0,0,16777216,2097152,0,0
22,1,0,0,16793600,2097152,0,0
23,0,1,1,16793600,2105344,0,0
22,1,0,0,25182208,2105344,1,1
23,0,1,1,25182208,2107392,1,1
22,1,1,1,29376512,2107392,1,1
23,0,1,1,29376512,35661824,1,1
22,1,0,0,2176860160,35661824,0,0
23,0,0,0,2176860160,35665920,0,0
22,1,0,0,2176861184,35665920,0,0
23,0,0,0,2176861184,35665952,0,1
22,1,0,0,2713732096,35665952,0,1
23,0,0,0,2713732096,1109407776,0,1
22,1,0,0,2713732104,1109407776,0,1
23,0,0,0,2713732104,1109440544,0,1
22,1,0,0,37073470472,1109440544,0,1
23,0,0,0,37073470472,1109440560,0,1
22,1,0,0,37073470536,1109440560,0,1
23,0,0,0,37073470536,1109964848,0,1
22,1,0,0,37074519112,1109964848,0,1
23,0,0,0,37074519112,1109964852,0,1
22,1,0,0,45664453704,1109964852,0,1
23,0,0,0,45664453704,18289834036,0,1
22,1,0,0,45664453832,18289834036,0,1
23,0,0,1,45664453832,18424051764,0,1
22,1,0,1,45664454344,18424051764,0,1
23,0,0,1,45664454344,18424182836,0,1
22,1,0,1,45664519880,18424182836,0,1
23,0,0,1,45664519880,22719150132,0,1
22,1,0,1,45731628744,22719150132,0,1
23,0,0,1,45731628744,22719150134,0,1
22,1,0,1,45731628745,22719150134,0,1
23,0,0,1,45731628745,22719412278,0,1
22,1,0,1,45731629001,22719412278,0,1
22,0,0,0,0,0,0,0
23,1,0,0,4096,0,0,0
22,0,0,0,4096,2097152,0,0
23,1,0,0,4198400,2097152,0,0
22,0,0,0,4198400,2097156,0,0
23,1,0,0,4214784,2097156,1,1
22,0,0,0,4214784,2105348,1,1
23,1,0,0,20992000,2105348,-1,1
22,0,0,0,20992000,2105380,0,0
23,1,0,0,557862912,2105380,0,0
22,0,0,0,557862912,2105396,0,0
23,1,0,0,557862920,2105396,0,0
22,0,0,0,557862920,10494004,0,1
23,1,0,0,557928456,10494004,0,1
22,0,0,0,557928456,10494068,0,1
23,1,-1,1,4852895752,10494068,-1,1
23,0,0,0,0,0,0,0
22,1,0,0,8192,0,0,0
23,0,0,0,8192,2097152,0,0
22,1,0,0,8396800,2097152,0,0
23,0,0,0,8396800,2097160,0,0
22,1,0,0,8400896,2097160,0,0
23,0,0,0,8400896,2099208,0,0
22,1,0,0,8925184,2099208,-1,1
23,0,-1,1,8925184,2099210,-1,1
22,1,-1,1,2156408832,2099210,-1,1
23,0,-1,1,2156408832,2099214,-1,1
22,1,-1,1,2156408848,2099214,-1,1
22,0,0,0,0,0,0,0
23,1,0,0,4096,0,0,0
22,0,0,0,4096,4194304,0,0
23,1,0,0,1052672,4194304,0,0
22,0,0,0,1052672,4194320,0,0
23,1,0,0,1053696,4194320,0,0
22,0,0,0,1053696,4196368,0,0
23,1,0,0,1074795520,4196368,0,0
22,0,0,0,1074795520,4196369,0,0
23,1,0,0,1343230976,4196369,0,0
22,0,1,1,1343230976,4204561,1,1
23,1,0,0,3490714624,4204561,1,1
22,0,0,0,3490714624,541075473,1,1
23,1,1,1,3492811776,541075473,1,1
22,0,1,1,3492811776,541075481,1,1
23,1,1,1,3493336064,541075481,1,1
22,0,1,1,3493336064,541075483,1,1
23,0,0,0,0,0,0,0
22,1,0,0,524288,0,0,0
23,0,1,1,524288,65536,0,0
22,1,0,0,526336,65536,0,0
23,0,0,0,526336,81920,0,0
22,1,-1,1,2623488,81920,-1,1
23,0,-1,1,2623488,114688,-1,1
22,1,-1,1,2631680,114688,-1,1
22,0,0,0,0,0,0,0
23,1,0,0,65536,0,0,0
22,0,0,0,65536,64,0,0
23,1,0,0,81920,64,0,0
22,0,0,0,81920,32832,0,0
23,1,0,0,16859136,32832,0,0
22,0,0,0,16859136,8421440,1,1
23,1,1,1,17196728320,8421440,1,1
22,0,0,0,17196728320,8421456,1,1
23,1,1,1,21491695616,8421456,1,1
22,0,1,1,21491695616,8421584,1,1
23,1,-1,1,21491695648,8421584,-1,1
23,0,0,0,0,0,0,0
22,1,0,0,8192,0,0,0
23,0,1,1,8192,65536,0,0
22,1,0,0,40960,65536,0,0
23,0,0,0,40960,81920,0,0
22,1,0,0,40992,81920,1,1
23,0,1,1,40992,16859136,1,1
22,1,0,0,8429600,16859136,-1,1
23,0,1,1,8429600,16859144,1,1
22,1,1,1,8429728,16859144,1,1
23,0,1,1,8429728,2164342792,1,1
22,1,1,1,8429792,2164342792,1,1
23,0,1,1,8429792,2164342808,1,1
22,0,0,0,0,0,0,0
23,1,0,0,4194304,0,0,0
22,0,0,0,4194304,16,0,0
23,1,0,0,4198400,16,0,0
22,0,0,0,4198400,20,0,0
23,1,0,0,4198408,20,0,0
22,0,0,0,4198408,2097172,0,0
23,1,0,0,4214792,2097172,0,0
22,0,0,0,4214792,2105364,0,0
23,1,0,0,4214856,2105364,0,0
22,0,0,0,4214856,1075847188,0,0
23,1,-1,1,20992072,1075847188,-1,1
22,0,0,0,20992072,1075847220,0,1
23,1,0,0,557862984,1075847220,0,1
22,0,0,0,557862984,9665781812,0,1
23,1,0,0,557928520,9665781812,0,1
22,0,0,0,557928520,9665814580,0,1
23,1,0,0,4852895816,9665814580,0,1
22,0,0,0,4852895816,9665814836,0,1
23,1,0,0,4886450248,9665814836,0,1
22,0,0,0,4886450248,9674203444,0,1
23,1,0,0,22066319432,9674203444,0,1
22,0,0,0,22066319432,9674203572,0,1
23,1,0,0,24213803080,9674203572,0,1
22,0,0,0,24213803080,9741312436,0,1
23,1,0,1,24213805128,9741312436,0,1
22,0,0,1,24213805128,44101050804,0,1
23,1,0,1,24213936200,44101050804,0,1
22,0,0,1,24213936200,44101575092,0,1
23,1,0,1,24213936712,44101575092,0,1
22,0,1,1,24213936712,44235792820,1,1
24,0,0,0,0,0,0,0
25,1,0,0,33554432,0,0,0
24,0,0,0,33554432,16,0,0
25,1,0,0,33554464,16,0,0
24,0,0,0,33554464,32784,0,0
25,1,0,0,33554592,32784,0,0
24,0,0,0,33554592,49168,1,1
25,1,0,0,33554656,49168,0,0
24,0,0,0,33554656,49424,0,0
25,1,0,0,33620192,49424,0,0
24,0,0,0,33620192,17179918608,0,0
25,1,0,0,50397408,17179918608,0,0
24,0,0,0,50397408,17179926800,0,0
25,1,0,0,50401504,17179926800,0,1
24,0,0,0,50401504,17184121104,0,0
25,1,0,0,2197885152,17184121104,0,1
24,0,0,0,2197885152,17184121112,0,1
25,1,0,0,2206273760,17184121112,0,1
24,0,1,1,2206273760,17184645400,1,1
25,0,0,0,0,0,0,0
24,1,0,0,8192,0,0,0
25,0,0,0,8192,4194304,0,0
24,1,0,0,73728,4194304,0,0
25,0,0,0,73728,4210688,0,0
24,1,0,0,73792,4210688,0,0
25,0,0,0,73792,20987904,0,0
24,1,-1,1,73808,20987904,-1,1
25,0,-1,1,73808,29376512,-1,1
24,1,-1,1,33628240,29376512,-1,1
24,0,0,0,0,0,0,0
25,1,0,0,8192,0,0,0
24,0,0,0,8192,16384,0,0
25,1,0,0,8396800,16384,0,0
24,0,0,0,8396800,16392,0,0
25,1,0,0,10493952,16392,0,0
24,0,0,0,10493952,4210696,0,0
25,1,0,0,10493984,4210696,0,0
24,0,0,0,10493984,541081608,0,0
25,1,0,0,10526752,541081608,-1,1
24,0,0,0,10526752,541081672,0,0
25,1,0,0,1084268576,541081672,0,0
24,0,0,0,1084268576,541081688,0,1
25,1,0,0,1117823008,541081688,0,1
24,0,0,0,1117823008,34900820056,0,1
25,1,0,0,1134600224,34900820056,0,1
24,0,0,0,1134600224,34967928920,0,1
25,1,0,0,1134600352,34967928920,0,1
24,0,0,0,1134600352,37115412568,0,1
25,1,0,0,1134600608,37115412568,-1,1
24,0,0,0,1134600608,37115478104,0,1
25,1,0,0,1134601632,37115478104,-1,1
24,0,0,0,1134601632,37115482200,0,1
25,1,0,0,1134601636,37115482200,0,1
24,0,0,0,1134601636,37116530776,0,1
25,1,0,0,1403037092,37116530776,0,1
25,0,0,0,0,0,0,0
24,1,0,0,32768,0,0,0
25,0,0,0,32768,16777216,0,0
24,1,0,0,32896,16777216,0,0
25,0,0,0,32896,25165824,0,0
24,1,0,0,33587328,25165824,1,1
25,0,0,0,33587328,25231360,1,1
24,1,1,1,33587360,25231360,1,1
25,0,1,1,33587360,34384969728,1,1
24,1,0,0,33587616,34384969728,0,0
25,0,0,0,33587616,34384969792,0,0
24,1,0,0,33595808,34384969792,0,0
25,0,0,0,33595808,34387066944,0,0
24,1,0,0,37790112,34387066944,0,1
25,0,0,0,37790112,36534550592,1,1
24,1,0,0,37790116,36534550592,0,1
25,0,0,0,37790116,36534554688,0,1
24,1,0,0,37790124,36534554688,0,1
25,0,0,0,37790124,36534554704,0,1
24,1,0,0,37792172,36534554704,0,1
25,0,0,0,37792172,36535603280,0,1
24,1,0,0,306227628,36535603280,0,1
25,0,1,1,306227628,37609345104,1,1
24,1,0,0,4601194924,37609345104,0,1
25,0,0,1,4601194924,37609869392,0,1
24,1,0,1,4601457068,37609869392,0,1
25,0,0,1,4601457068,37609870416,0,1
24,1,0,1,4601457069,37609870416,0,1
25,0,0,1,4601457069,37609870418,0,1
24,1,0,1,4601457581,37609870418,0,1
24,0,0,0,0,0,0,0
25,1,0,0,8192,0,0,0
24,0,0,0,8192,2097152,0,0
25,1,0,0,8396800,2097152,0,0
24,0,1,1,8396800,2097160,0,0
25,1,0,0,8429568,2097160,0,0
24,0,1,1,8429568,2101256,1,1
25,1,1,1,1082171392,2101256,1,1
24,0,1,1,1082171392,2149584904,1,1
25,1,-1,1,1098948608,2149584904,-1,1
24,0,1,1,1098948608,2149584920,1,1
25,1,1,1,1132503040,2149584920,1,1
24,0,1,1,1132503040,2216693784,1,1
25,0,0,0,0,0,0,0
24,1,0,0,8192,0,0,0
25,0,0,0,8192,8388608,0,0
24,1,0,0,12288,8388608,0,0
25,0,0,0,12288,8404992,0,0
24,1,0,0,12304,8404992,1,1
25,0,0,0,12304,12599296,1,1
24,1,0,0,2109456,12599296,-1,1
25,0,-1,1,2109456,1086341120,-1,1
24,1,0,0,2109520,1086341120,-1,1
25,0,0,0,2109520,1086341152,-1,1
24,1,0,0,4297076816,1086341152,-1,1
25,0,0,0,4297076816,1086373920,0,1
24,1,0,0,4297078864,1086373920,0,1
25,0,0,0,4297078864,1086374944,0,1
24,1,0,0,4298127440,1086374944,0,1
25,0,0,0,4298127440,1354810400,0,1
24,1,-1,1,4298127442,1354810400,-1,1
25,0,-1,1,4298127442,3502294048,-1,1
24,1,-1,1,4834998354,3502294048,-1,1
25,0,-1,1,4834998354,3502294052,-1,1
24,1,-1,1,4834998482,3502294052,-1,1
25,0,-1,1,4834998482,3535848484,-1,1
24,1,-1,1,4851775698,3535848484,-1,1
24,0,0,0,0,0,0,0
25,1,0,0,8192,0,0,0
24,0,0,0,8192,2097152,0,0
25,1,0,0,12288,2097152,0,0
24,0,0,0,12288,2099200,0,0
25,1,0,0,8400896,2099200,0,0
24,0,0,0,8400896,2099208,0,0
25,1,0,0,8433664,2099208,0,0
24,0,1,1,8433664,2149582856,1,1
25,0,0,0,0,0,0,0
24,1,0,0,4096,0,0,0
25,0,0,0,4096,4194304,0,0
24,1,0,0,6144,4194304,0,0
25,0,0,0,6144,4202496,0,0
24,1,0,0,6160,4202496,0,0
25,0,0,0,6160,12591104,1,1
24,1,0,0,2103312,12591104,0,0
25,0,0,0,2103312,12591112,0,0
24,1,0,0,8592037904,12591112,0,0
25,0,0,0,8592037904,2160074760,0,0
24,1,0,0,8593086480,2160074760,0,0
25,0,0,0,8593086480,2428510216,0,1
24,1,0,0,9129957392,2428510216,0,1
25,0,0,0,9129957392,2428510220,0,1
24,1,-1,1,9129957393,2428510220,-1,1
25,0,0,0,9129957393,2428511244,0,1
24,1,0,0,9130481681,2428511244,0,1
25,0,0,0,9130481681,2428773388,0,1
24,1,0,0,9130481809,2428773388,0,1
25,0,0,0,9130481809,2462327820,0,1
24,1,0,0,9147259025,2462327820,0,1
25,0,0,0,9147259025,2462360588,0,1
24,1,0,0,9147259057,2462360588,0,1
25,0,0,0,9147259057,2462360652,0,1
24,1,-1,1,26327128241,2462360652,-1,1
25,0,-1,1,26327128241,2462377036,-1,1
24,1,-1,1,26327193777,2462377036,-1,1
24,0,0,0,0,0,0,0
25,1,0,0,4194304,0,0,0
24,0,0,0,4194304,2048,0,0
25,1,0,0,4210688,2048,0,0
24,0,1,1,4210688,2112,0,0
25,1,1,1,20987904,2112,1,1
24,0,1,1,20987904,2128,1,1
25,1,1,1,29376512,2128,1,1
24,0,1,1,29376512,2099280,1,1
25,0,0,0,0,0,0,0
24,1,0,0,4096,0,0,0
25,0,0,0,4096,4194304,0,0
24,1,0,0,20480,4194304,0,0
25,0,0,0,20480,4202496,0,0
24,1,0,0,20496,4202496,0,0
25,0,0,0,20496,20979712,0,0
24,1,0,0,1069072,20979712,0,0
25,0,0,0,1069072,289415168,0,0
24,1,0,0,3166224,289415168,0,0
25,0,0,0,3166224,1363156992,0,0
24,1,0,0,540037136,1363156992,-1,1
25,0,0,0,540037136,1363159040,0,1
24,1,0,0,540037144,1363159040,0,1
25,0,0,0,540037144,1371547648,0,1
24,1,0,0,573591576,1371547648,0,1
25,0,0,0,573591576,1371547680,0,1
24,1,0,0,573657112,1371547680,0,1
25,0,0,0,573657112,1371547808,0,1
24,1,0,0,573689880,1371547808,0,1
25,0,0,0,573689880,1371678880,0,1
24,1,0,0,573689884,1371678880,0,1
25,0,0,0,573689884,1371678882,0,1
24,1,0,0,574214172,1371678882,0,1
25,0,0,0,574214172,1371941026,0,1
24,1,0,1,2721697820,1371941026,0,1
25,0,0,1,2721697820,1371941282,0,1
24,0,0,0,0,0,0,0
25,1,0,0,4194304,0,0,0
24,0,0,0,4194304,4096,0,0
25,1,0,0,4194320,4096,0,0
24,0,0,0,4194320,12288,0,0
25,1,0,0,4210704,12288,1,1
24,0,0,0,4210704,1073754112,1,1
25,1,1,1,20987920,1073754112,1,1
24,0,1,1,20987920,18253623296,1,1
25,1,1,1,29376528,18253623296,1,1
24,0,1,1,29376528,18255720448,1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,2097152,0,0
27,1,0,0,12582912,2097152,0,0
26,0,0,0,12582912,18874368,0,0
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,4202496,8388608,0,0
27,0,0,0,4202496,2155872256,0,0
26,1,0,0,8594137088,2155872256,0,0
27,0,0,0,8594137088,2155905024,0,0
26,1,-1,1,9131008000,2155905024,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,2097152,0,0
27,1,0,0,12582912,2097152,0,0
26,0,0,0,12582912,2099200,0,0
27,1,1,1,2160066560,2099200,1,1
26,0,1,1,2160066560,2099208,1,1
27,1,1,1,2160066576,2099208,1,1
26,0,1,1,2160066576,3147784,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,8594128896,8388608,0,0
27,0,0,0,8594128896,25165824,0,0
26,1,0,0,12889096192,25165824,0,0
27,0,0,0,12889096192,2172649472,0,0
26,1,0,0,30068965376,2172649472,0,0
27,0,0,0,30068965376,36532387840,0,0
26,1,0,0,30068998144,36532387840,0,0
27,0,0,0,30068998144,36599496704,0,0
26,1,-1,1,30069129216,36599496704,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,6291456,8388608,0,0
26,0,0,0,6291456,545259520,0,0
27,1,0,0,7340032,545259520,0,0
26,0,0,0,7340032,545783808,0,0
27,1,0,0,1081081856,545783808,0,0
26,0,1,1,1081081856,2693267456,1,1
27,1,1,1,1081098240,2693267456,1,1
26,0,1,1,1081098240,2693267520,1,1
27,1,0,0,1081098248,2693267520,0,0
26,0,1,1,1081098248,2693300288,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,20971520,8388608,0,0
27,0,0,0,20971520,4303355904,0,0
26,1,0,0,20987904,4303355904,0,0
27,0,1,1,20987904,4303388672,1,1
26,1,0,0,20987968,4303388672,1,1
27,0,1,1,20987968,5377130496,1,1
26,1,-1,1,17200857152,5377130496,-1,1
27,0,0,0,17200857152,5377130512,-1,1
26,1,0,0,19348340800,5377130512,-1,1
27,0,0,0,19348340800,5379227664,0,0
26,1,-1,1,27938275392,5379227664,-1,1
27,0,-1,1,27938275392,5379227672,-1,1
26,1,-1,1,27938279488,5379227672,-1,1
27,0,0,0,27938279488,5379235864,0,1
26,1,-1,1,27939328064,5379235864,-1,1
27,0,0,0,27939328064,5916106776,0,1
26,1,-1,1,28207763520,5916106776,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,524288,0,0
27,1,0,0,12582912,524288,0,0
26,0,1,1,12582912,540672,0,0
27,1,1,1,14680064,540672,1,1
26,0,1,1,14680064,544768,1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,4198400,8388608,0,0
27,0,0,0,4198400,4303355904,0,0
26,1,0,0,4214784,4303355904,0,0
27,0,1,1,4214784,6450839552,1,1
26,1,1,1,1077956608,6450839552,1,1
27,0,1,1,1077956608,6450839616,1,1
26,1,1,1,1077964800,6450839616,1,1
27,0,1,1,1077964800,6450872384,1,1
26,1,-1,1,1094742016,6450872384,-1,1
26,0,0,0,0,0,0,0
27,1,0,0,4194304,0,0,0
26,0,0,0,4194304,8388608,0,0
27,1,0,0,6291456,8388608,0,0
26,0,0,0,6291456,4303355904,0,0
27,1,0,0,6307840,4303355904,0,0
26,0,0,0,6307840,5377097728,0,0
27,1,0,0,7356416,5377097728,0,0
26,0,1,1,7356416,7524581376,1,1
27,1,-1,1,544227328,7524581376,-1,1
27,0,0,0,0,0,0,0
26,1,0,0,4194304,0,0,0
27,0,0,0,4194304,8388608,0,0
26,1,0,0,6291456,8388608,0,0
27,0,0,0,6291456,8598323200,0,0
26,1,0,0,6299648,8598323200,1,1
27,0,0,0,6299648,10745806848,1,1
26,1,0,0,4301266944,10745806848,0,0
27,0,0,0,4301266944,10745839616,0,0
26,1,0,0,4301267072,10745839616,0,0
27,0,1,1,4301267072,10745843712,1,1
26,1,0,0,4301283456,10745843712,0,0
27,0,0,0,4301283456,10745843776,0,1
